File Name,Test Type,Cycle ID,Battery ID,Capacity,File Path,ambient_temperature
01561.csv,charge,31,B0042,,C:\Projects\Battery Engineering\data,22
01562.csv,discharge,32,B0042,1.673964764,C:\Projects\Battery Engineering\data,22
01563.csv,charge,33,B0042,,C:\Projects\Battery Engineering\data,22
01564.csv,discharge,34,B0042,1.67223788,C:\Projects\Battery Engineering\data,22
01565.csv,impedance,35,B0042,,C:\Projects\Battery Engineering\data,24
01566.csv,charge,36,B0042,,C:\Projects\Battery Engineering\data,22
01567.csv,impedance,37,B0042,,C:\Projects\Battery Engineering\data,24
01568.csv,discharge,38,B0042,1.67598979,C:\Projects\Battery Engineering\data,22
01569.csv,charge,39,B0042,,C:\Projects\Battery Engineering\data,22
01570.csv,discharge,40,B0042,1.661824767,C:\Projects\Battery Engineering\data,22
01571.csv,charge,41,B0042,,C:\Projects\Battery Engineering\data,22
01572.csv,discharge,42,B0042,1.660671035,C:\Projects\Battery Engineering\data,22
01573.csv,charge,43,B0042,,C:\Projects\Battery Engineering\data,22
01574.csv,discharge,44,B0042,1.653064487,C:\Projects\Battery Engineering\data,22
01575.csv,charge,45,B0042,,C:\Projects\Battery Engineering\data,22
01576.csv,discharge,46,B0042,1.649953986,C:\Projects\Battery Engineering\data,22
01577.csv,impedance,47,B0042,,C:\Projects\Battery Engineering\data,24
01578.csv,charge,48,B0042,,C:\Projects\Battery Engineering\data,22
01579.csv,impedance,49,B0042,,C:\Projects\Battery Engineering\data,24
01580.csv,discharge,50,B0042,1.681297805,C:\Projects\Battery Engineering\data,22
01581.csv,impedance,51,B0042,,C:\Projects\Battery Engineering\data,24
01582.csv,charge,52,B0042,,C:\Projects\Battery Engineering\data,22
01583.csv,impedance,53,B0042,,C:\Projects\Battery Engineering\data,24
01584.csv,discharge,54,B0042,1.670052042,C:\Projects\Battery Engineering\data,22
01585.csv,charge,55,B0042,,C:\Projects\Battery Engineering\data,22
01586.csv,discharge,56,B0042,1.66718186,C:\Projects\Battery Engineering\data,22
01587.csv,charge,57,B0042,,C:\Projects\Battery Engineering\data,22
01588.csv,discharge,58,B0042,1.656886561,C:\Projects\Battery Engineering\data,22
01589.csv,charge,59,B0042,,C:\Projects\Battery Engineering\data,22
01590.csv,discharge,60,B0042,1.644981945,C:\Projects\Battery Engineering\data,22
01591.csv,charge,61,B0042,,C:\Projects\Battery Engineering\data,22
01592.csv,discharge,62,B0042,1.639214585,C:\Projects\Battery Engineering\data,22
01593.csv,impedance,63,B0042,,C:\Projects\Battery Engineering\data,24
01594.csv,charge,64,B0042,,C:\Projects\Battery Engineering\data,22
01595.csv,impedance,65,B0042,,C:\Projects\Battery Engineering\data,24
01596.csv,discharge,66,B0042,1.641059989,C:\Projects\Battery Engineering\data,22
01597.csv,charge,67,B0042,,C:\Projects\Battery Engineering\data,22
01598.csv,discharge,68,B0042,1.643269651,C:\Projects\Battery Engineering\data,22
01599.csv,charge,69,B0042,,C:\Projects\Battery Engineering\data,22
01600.csv,discharge,70,B0042,1.62986731,C:\Projects\Battery Engineering\data,22
01601.csv,charge,71,B0042,,C:\Projects\Battery Engineering\data,22
01602.csv,discharge,72,B0042,1.623853634,C:\Projects\Battery Engineering\data,22
01603.csv,charge,73,B0042,,C:\Projects\Battery Engineering\data,22
01604.csv,discharge,74,B0042,1.618630889,C:\Projects\Battery Engineering\data,22
01605.csv,impedance,75,B0042,,C:\Projects\Battery Engineering\data,24
01606.csv,charge,76,B0042,,C:\Projects\Battery Engineering\data,22
01607.csv,impedance,77,B0042,,C:\Projects\Battery Engineering\data,24
01608.csv,discharge,78,B0042,1.619341811,C:\Projects\Battery Engineering\data,22
01609.csv,charge,79,B0042,,C:\Projects\Battery Engineering\data,22
01610.csv,discharge,80,B0042,1.614593271,C:\Projects\Battery Engineering\data,22
01611.csv,charge,81,B0042,,C:\Projects\Battery Engineering\data,22
01612.csv,discharge,82,B0042,1.607204089,C:\Projects\Battery Engineering\data,22
01613.csv,charge,83,B0042,,C:\Projects\Battery Engineering\data,22
01614.csv,discharge,84,B0042,1.601266359,C:\Projects\Battery Engineering\data,22
01615.csv,charge,85,B0042,,C:\Projects\Battery Engineering\data,22
01616.csv,discharge,86,B0042,1.594040741,C:\Projects\Battery Engineering\data,22
01617.csv,impedance,87,B0042,,C:\Projects\Battery Engineering\data,24
01618.csv,charge,88,B0042,,C:\Projects\Battery Engineering\data,22
01619.csv,impedance,89,B0042,,C:\Projects\Battery Engineering\data,24
01620.csv,discharge,90,B0042,1.594688829,C:\Projects\Battery Engineering\data,22
01621.csv,charge,91,B0042,,C:\Projects\Battery Engineering\data,22
01622.csv,discharge,92,B0042,1.588210096,C:\Projects\Battery Engineering\data,22
01623.csv,charge,93,B0042,,C:\Projects\Battery Engineering\data,22
01624.csv,discharge,94,B0042,1.587985558,C:\Projects\Battery Engineering\data,22
01625.csv,charge,95,B0042,,C:\Projects\Battery Engineering\data,22
01626.csv,discharge,96,B0042,1.579916541,C:\Projects\Battery Engineering\data,22
01627.csv,charge,97,B0042,,C:\Projects\Battery Engineering\data,22
01628.csv,discharge,98,B0042,1.565594619,C:\Projects\Battery Engineering\data,22
01629.csv,impedance,99,B0042,,C:\Projects\Battery Engineering\data,24
01630.csv,charge,100,B0042,,C:\Projects\Battery Engineering\data,22
01631.csv,impedance,101,B0042,,C:\Projects\Battery Engineering\data,24
01632.csv,discharge,102,B0042,0.070701277,C:\Projects\Battery Engineering\data,4
01633.csv,impedance,103,B0042,,C:\Projects\Battery Engineering\data,24
01634.csv,charge,104,B0042,,C:\Projects\Battery Engineering\data,4
01635.csv,impedance,105,B0042,,C:\Projects\Battery Engineering\data,24
01636.csv,discharge,106,B0042,0.084168785,C:\Projects\Battery Engineering\data,4
01637.csv,charge,107,B0042,,C:\Projects\Battery Engineering\data,4
01638.csv,discharge,108,B0042,0.084437856,C:\Projects\Battery Engineering\data,4
01639.csv,charge,109,B0042,,C:\Projects\Battery Engineering\data,4
01640.csv,discharge,110,B0042,0.084789191,C:\Projects\Battery Engineering\data,4
01641.csv,charge,111,B0042,,C:\Projects\Battery Engineering\data,4
01642.csv,discharge,112,B0042,0.093342582,C:\Projects\Battery Engineering\data,4
01643.csv,charge,113,B0042,,C:\Projects\Battery Engineering\data,4
01644.csv,impedance,114,B0042,,C:\Projects\Battery Engineering\data,24
01645.csv,discharge,115,B0042,0.106031801,C:\Projects\Battery Engineering\data,4
01646.csv,charge,116,B0042,,C:\Projects\Battery Engineering\data,4
01647.csv,discharge,117,B0042,0.106505866,C:\Projects\Battery Engineering\data,4
01648.csv,charge,118,B0042,,C:\Projects\Battery Engineering\data,4
01649.csv,discharge,119,B0042,0.094391116,C:\Projects\Battery Engineering\data,4
01650.csv,charge,120,B0042,,C:\Projects\Battery Engineering\data,4
01651.csv,discharge,121,B0042,0.094505959,C:\Projects\Battery Engineering\data,4
01652.csv,charge,122,B0042,,C:\Projects\Battery Engineering\data,4
01653.csv,discharge,123,B0042,0.082114561,C:\Projects\Battery Engineering\data,4
01654.csv,impedance,124,B0042,,C:\Projects\Battery Engineering\data,24
01655.csv,charge,125,B0042,,C:\Projects\Battery Engineering\data,4
01656.csv,impedance,126,B0042,,C:\Projects\Battery Engineering\data,24
01657.csv,discharge,127,B0042,0.095184706,C:\Projects\Battery Engineering\data,4
01658.csv,charge,128,B0042,,C:\Projects\Battery Engineering\data,4
01659.csv,discharge,129,B0042,0.0953913,C:\Projects\Battery Engineering\data,4
01660.csv,charge,130,B0042,,C:\Projects\Battery Engineering\data,4
01661.csv,discharge,131,B0042,0.082896646,C:\Projects\Battery Engineering\data,4
01662.csv,charge,132,B0042,,C:\Projects\Battery Engineering\data,4
01663.csv,discharge,133,B0042,0.08343199,C:\Projects\Battery Engineering\data,4
01664.csv,charge,134,B0042,,C:\Projects\Battery Engineering\data,4
01665.csv,discharge,135,B0042,0.096247722,C:\Projects\Battery Engineering\data,4
01666.csv,impedance,136,B0042,,C:\Projects\Battery Engineering\data,24
01667.csv,charge,137,B0042,,C:\Projects\Battery Engineering\data,4
01668.csv,impedance,138,B0042,,C:\Projects\Battery Engineering\data,24
01669.csv,discharge,139,B0042,0.087127925,C:\Projects\Battery Engineering\data,4
01670.csv,charge,140,B0042,,C:\Projects\Battery Engineering\data,4
01671.csv,discharge,141,B0042,0.096819122,C:\Projects\Battery Engineering\data,4
01672.csv,charge,142,B0042,,C:\Projects\Battery Engineering\data,4
01673.csv,discharge,143,B0042,0.084400549,C:\Projects\Battery Engineering\data,4
01674.csv,charge,144,B0042,,C:\Projects\Battery Engineering\data,4
01675.csv,discharge,145,B0042,0.097701217,C:\Projects\Battery Engineering\data,4
01676.csv,charge,146,B0042,,C:\Projects\Battery Engineering\data,4
01677.csv,discharge,147,B0042,0.085174265,C:\Projects\Battery Engineering\data,4
01678.csv,impedance,148,B0042,,C:\Projects\Battery Engineering\data,24
01679.csv,charge,149,B0042,,C:\Projects\Battery Engineering\data,4
01680.csv,impedance,150,B0042,,C:\Projects\Battery Engineering\data,24
01681.csv,discharge,151,B0042,0.084719935,C:\Projects\Battery Engineering\data,4
01682.csv,charge,152,B0042,,C:\Projects\Battery Engineering\data,4
01683.csv,discharge,153,B0042,0.08548837,C:\Projects\Battery Engineering\data,4
01684.csv,charge,154,B0042,,C:\Projects\Battery Engineering\data,4
01685.csv,discharge,155,B0042,0.085777499,C:\Projects\Battery Engineering\data,4
01686.csv,charge,156,B0042,,C:\Projects\Battery Engineering\data,4
01687.csv,discharge,157,B0042,0.085955533,C:\Projects\Battery Engineering\data,4
01688.csv,charge,158,B0042,,C:\Projects\Battery Engineering\data,4
01689.csv,discharge,159,B0042,0.08614797,C:\Projects\Battery Engineering\data,4
01690.csv,impedance,160,B0042,,C:\Projects\Battery Engineering\data,24
01691.csv,charge,161,B0042,,C:\Projects\Battery Engineering\data,4
01692.csv,impedance,162,B0042,,C:\Projects\Battery Engineering\data,24
01693.csv,discharge,163,B0042,0.086524508,C:\Projects\Battery Engineering\data,4
01694.csv,impedance,164,B0042,,C:\Projects\Battery Engineering\data,24
01695.csv,charge,165,B0042,,C:\Projects\Battery Engineering\data,4
01696.csv,impedance,166,B0042,,C:\Projects\Battery Engineering\data,24
01697.csv,discharge,167,B0042,0.086760364,C:\Projects\Battery Engineering\data,4
01698.csv,charge,168,B0042,,C:\Projects\Battery Engineering\data,4
01699.csv,discharge,169,B0042,0.086620254,C:\Projects\Battery Engineering\data,4
01700.csv,charge,170,B0042,,C:\Projects\Battery Engineering\data,4
01701.csv,discharge,171,B0042,0.086980239,C:\Projects\Battery Engineering\data,4
01702.csv,charge,172,B0042,,C:\Projects\Battery Engineering\data,4
01703.csv,discharge,173,B0042,0.073877871,C:\Projects\Battery Engineering\data,4
01704.csv,charge,174,B0042,,C:\Projects\Battery Engineering\data,4
01705.csv,discharge,175,B0042,0.087758657,C:\Projects\Battery Engineering\data,4
01706.csv,impedance,176,B0042,,C:\Projects\Battery Engineering\data,24
01707.csv,charge,177,B0042,,C:\Projects\Battery Engineering\data,4
01708.csv,impedance,178,B0042,,C:\Projects\Battery Engineering\data,24
01709.csv,discharge,179,B0042,0.087905763,C:\Projects\Battery Engineering\data,4
01710.csv,charge,180,B0042,,C:\Projects\Battery Engineering\data,4
01711.csv,discharge,181,B0042,0.088087849,C:\Projects\Battery Engineering\data,4
01712.csv,charge,182,B0042,,C:\Projects\Battery Engineering\data,4
01713.csv,discharge,183,B0042,0.088342503,C:\Projects\Battery Engineering\data,4
01714.csv,charge,184,B0042,,C:\Projects\Battery Engineering\data,4
01715.csv,discharge,185,B0042,0.074630553,C:\Projects\Battery Engineering\data,4
01716.csv,charge,186,B0042,,C:\Projects\Battery Engineering\data,4
01717.csv,discharge,187,B0042,0.074856987,C:\Projects\Battery Engineering\data,4
01718.csv,impedance,188,B0042,,C:\Projects\Battery Engineering\data,24
01719.csv,charge,189,B0042,,C:\Projects\Battery Engineering\data,4
01720.csv,impedance,190,B0042,,C:\Projects\Battery Engineering\data,24
01721.csv,discharge,191,B0042,0.075275736,C:\Projects\Battery Engineering\data,4
01722.csv,charge,192,B0042,,C:\Projects\Battery Engineering\data,4
01723.csv,discharge,193,B0042,0.075323519,C:\Projects\Battery Engineering\data,4
01724.csv,charge,194,B0042,,C:\Projects\Battery Engineering\data,4
01725.csv,discharge,195,B0042,0.075537653,C:\Projects\Battery Engineering\data,4
01726.csv,charge,196,B0042,,C:\Projects\Battery Engineering\data,4
01727.csv,discharge,197,B0042,0.075842856,C:\Projects\Battery Engineering\data,4
01728.csv,charge,198,B0042,,C:\Projects\Battery Engineering\data,4
01729.csv,discharge,199,B0042,0.07599218,C:\Projects\Battery Engineering\data,4
01730.csv,impedance,200,B0042,,C:\Projects\Battery Engineering\data,24
01731.csv,charge,201,B0042,,C:\Projects\Battery Engineering\data,4
01732.csv,impedance,202,B0042,,C:\Projects\Battery Engineering\data,24
01733.csv,discharge,203,B0042,0.076216526,C:\Projects\Battery Engineering\data,4
01734.csv,charge,204,B0042,,C:\Projects\Battery Engineering\data,4
01735.csv,discharge,205,B0042,0.062169231,C:\Projects\Battery Engineering\data,4
01736.csv,charge,206,B0042,,C:\Projects\Battery Engineering\data,4
01737.csv,discharge,207,B0042,0.075982228,C:\Projects\Battery Engineering\data,4
01738.csv,charge,208,B0042,,C:\Projects\Battery Engineering\data,4
01739.csv,discharge,209,B0042,0.062270135,C:\Projects\Battery Engineering\data,4
01740.csv,charge,210,B0042,,C:\Projects\Battery Engineering\data,4
01741.csv,discharge,211,B0042,0.062594466,C:\Projects\Battery Engineering\data,4
01742.csv,impedance,212,B0042,,C:\Projects\Battery Engineering\data,24
01743.csv,charge,213,B0042,,C:\Projects\Battery Engineering\data,4
01744.csv,impedance,214,B0042,,C:\Projects\Battery Engineering\data,24
01745.csv,discharge,215,B0042,1.437734477,C:\Projects\Battery Engineering\data,4
01746.csv,impedance,216,B0042,,C:\Projects\Battery Engineering\data,24
01747.csv,charge,217,B0042,,C:\Projects\Battery Engineering\data,4
01748.csv,impedance,218,B0042,,C:\Projects\Battery Engineering\data,24
01749.csv,discharge,219,B0042,1.524601929,C:\Projects\Battery Engineering\data,4
01750.csv,charge,220,B0042,,C:\Projects\Battery Engineering\data,4
01751.csv,discharge,221,B0042,1.521527397,C:\Projects\Battery Engineering\data,4
01752.csv,charge,222,B0042,,C:\Projects\Battery Engineering\data,4
01753.csv,discharge,223,B0042,1.515532363,C:\Projects\Battery Engineering\data,4
01754.csv,charge,224,B0042,,C:\Projects\Battery Engineering\data,4
01755.csv,discharge,225,B0042,1.504424966,C:\Projects\Battery Engineering\data,4
01756.csv,charge,226,B0042,,C:\Projects\Battery Engineering\data,4
01757.csv,discharge,227,B0042,1.500150715,C:\Projects\Battery Engineering\data,4
01758.csv,impedance,228,B0042,,C:\Projects\Battery Engineering\data,24
01759.csv,charge,229,B0042,,C:\Projects\Battery Engineering\data,4
01760.csv,impedance,230,B0042,,C:\Projects\Battery Engineering\data,24
01761.csv,discharge,231,B0042,1.489011227,C:\Projects\Battery Engineering\data,4
01762.csv,charge,232,B0042,,C:\Projects\Battery Engineering\data,4
01763.csv,discharge,233,B0042,1.481014936,C:\Projects\Battery Engineering\data,4
01764.csv,charge,234,B0042,,C:\Projects\Battery Engineering\data,4
01765.csv,discharge,235,B0042,1.476262028,C:\Projects\Battery Engineering\data,4
01766.csv,charge,236,B0042,,C:\Projects\Battery Engineering\data,4
01767.csv,discharge,237,B0042,1.466255103,C:\Projects\Battery Engineering\data,4
01768.csv,charge,238,B0042,,C:\Projects\Battery Engineering\data,4
01769.csv,discharge,239,B0042,1.459328259,C:\Projects\Battery Engineering\data,4
01770.csv,impedance,240,B0042,,C:\Projects\Battery Engineering\data,24
01771.csv,charge,241,B0042,,C:\Projects\Battery Engineering\data,4
01772.csv,impedance,242,B0042,,C:\Projects\Battery Engineering\data,24
01773.csv,discharge,243,B0042,1.445704158,C:\Projects\Battery Engineering\data,4
01774.csv,charge,244,B0042,,C:\Projects\Battery Engineering\data,4
01775.csv,discharge,245,B0042,1.440068609,C:\Projects\Battery Engineering\data,4
01776.csv,charge,246,B0042,,C:\Projects\Battery Engineering\data,4
01777.csv,discharge,247,B0042,1.429031366,C:\Projects\Battery Engineering\data,4
01778.csv,charge,248,B0042,,C:\Projects\Battery Engineering\data,4
01779.csv,discharge,249,B0042,1.414172188,C:\Projects\Battery Engineering\data,4
01780.csv,charge,250,B0042,,C:\Projects\Battery Engineering\data,4
01781.csv,discharge,251,B0042,1.415603079,C:\Projects\Battery Engineering\data,4
01782.csv,impedance,252,B0042,,C:\Projects\Battery Engineering\data,24
01783.csv,charge,253,B0042,,C:\Projects\Battery Engineering\data,4
01784.csv,impedance,254,B0042,,C:\Projects\Battery Engineering\data,24
01785.csv,discharge,255,B0042,1.399441022,C:\Projects\Battery Engineering\data,4
01786.csv,charge,256,B0042,,C:\Projects\Battery Engineering\data,4
01787.csv,discharge,257,B0042,1.395963529,C:\Projects\Battery Engineering\data,4
01788.csv,charge,258,B0042,,C:\Projects\Battery Engineering\data,4
01789.csv,discharge,259,B0042,1.392978465,C:\Projects\Battery Engineering\data,4
01790.csv,charge,260,B0042,,C:\Projects\Battery Engineering\data,4
01791.csv,discharge,261,B0042,1.374077202,C:\Projects\Battery Engineering\data,4
01792.csv,charge,262,B0042,,C:\Projects\Battery Engineering\data,4
01793.csv,discharge,263,B0042,1.375249303,C:\Projects\Battery Engineering\data,4
01794.csv,impedance,264,B0042,,C:\Projects\Battery Engineering\data,24
01795.csv,charge,265,B0042,,C:\Projects\Battery Engineering\data,4
01796.csv,impedance,266,B0042,,C:\Projects\Battery Engineering\data,24
01797.csv,discharge,267,B0042,1.367196613,C:\Projects\Battery Engineering\data,4
01798.csv,charge,268,B0042,,C:\Projects\Battery Engineering\data,4
01799.csv,discharge,269,B0042,1.356887601,C:\Projects\Battery Engineering\data,4
01800.csv,charge,270,B0042,,C:\Projects\Battery Engineering\data,4
01801.csv,discharge,271,B0042,1.344932023,C:\Projects\Battery Engineering\data,4
01802.csv,charge,272,B0042,,C:\Projects\Battery Engineering\data,4
01803.csv,discharge,273,B0042,1.33746917,C:\Projects\Battery Engineering\data,4
01804.csv,charge,274,B0042,,C:\Projects\Battery Engineering\data,4
